Mod:Item:MetaData, Localized Name
gregtech:gt.meta.toolHeadSaw:820, oredict.toolHeadSawLead.name
gregtech:gt.meta.toolHeadSaw:830, oredict.toolHeadSawBismuth.name
gregtech:gt.meta.toolHeadSaw:900, oredict.toolHeadSawThorium.name
gregtech:gt.meta.toolHeadSaw:920, oredict.toolHeadSawUranium.name
gregtech:gt.meta.toolHeadSaw:921, oredict.toolHeadSawUranium235.name
gregtech:gt.meta.toolHeadSaw:940, oredict.toolHeadSawPlutonium.name
gregtech:gt.meta.toolHeadSaw:943, oredict.toolHeadSawPlutonium241.name
gregtech:gt.meta.toolHeadSaw:945, oredict.toolHeadSawPlutonium243.name
gregtech:gt.meta.toolHeadSaw:950, oredict.toolHeadSawAmericium.name
gregtech:gt.meta.toolHeadSaw:951, oredict.toolHeadSawAmericium241.name
gregtech:gt.meta.toolHeadSaw:1260, oredict.toolHeadSawTrinium.name
gregtech:gt.meta.toolHeadSaw:1520, oredict.toolHeadSawVibranium.name
gregtech:gt.meta.toolHeadSaw:1740, oredict.toolHeadSawNaquadah.name
gregtech:gt.meta.toolHeadSaw:1741, oredict.toolHeadSawNaquadahEnriched.name
gregtech:gt.meta.toolHeadSaw:1742, oredict.toolHeadSawNaquadria.name
gregtech:gt.meta.toolHeadSaw:2220, oredict.toolHeadSawAdamantium.name
gregtech:gt.meta.toolHeadSaw:8300, oredict.toolHeadSawDiamond.name
gregtech:gt.meta.toolHeadSaw:8301, oredict.toolHeadSawEmerald.name
gregtech:gt.meta.toolHeadSaw:8302, oredict.toolHeadSawRuby.name
gregtech:gt.meta.toolHeadSaw:8303, oredict.toolHeadSawBalasRuby.name
gregtech:gt.meta.toolHeadSaw:8304, oredict.toolHeadSawSapphire.name
gregtech:gt.meta.toolHeadSaw:8305, oredict.toolHeadSawGreenSapphire.name
gregtech:gt.meta.toolHeadSaw:8306, oredict.toolHeadSawTopaz.name
gregtech:gt.meta.toolHeadSaw:8307, oredict.toolHeadSawBlueTopaz.name
gregtech:gt.meta.toolHeadSaw:8308, oredict.toolHeadSawTanzanite.name
gregtech:gt.meta.toolHeadSaw:8309, oredict.toolHeadSawJasper.name
gregtech:gt.meta.toolHeadSaw:8310, oredict.toolHeadSawAmber.name
gregtech:gt.meta.toolHeadSaw:8311, oredict.toolHeadSawOlivine.name
gregtech:gt.meta.toolHeadSaw:8312, oredict.toolHeadSawOpal.name
gregtech:gt.meta.toolHeadSaw:8313, oredict.toolHeadSawAmethyst.name
gregtech:gt.meta.toolHeadSaw:8314, oredict.toolHeadSawOrangeSapphire.name
gregtech:gt.meta.toolHeadSaw:8315, oredict.toolHeadSawYellowSapphire.name
gregtech:gt.meta.toolHeadSaw:8316, oredict.toolHeadSawVinteum.name
gregtech:gt.meta.toolHeadSaw:8320, oredict.toolHeadSawNetherStar.name
gregtech:gt.meta.toolHeadSaw:8322, oredict.toolHeadSawCraponite.name
gregtech:gt.meta.toolHeadSaw:8323, oredict.toolHeadSawAquamarine.name
gregtech:gt.meta.toolHeadSaw:8324, oredict.toolHeadSawMorganite.name
gregtech:gt.meta.toolHeadSaw:8325, oredict.toolHeadSawDioptase.name
gregtech:gt.meta.toolHeadSaw:8326, oredict.toolHeadSawSpinel.name
gregtech:gt.meta.toolHeadSaw:8327, oredict.toolHeadSawVinteumPurified.name
gregtech:gt.meta.toolHeadSaw:8328, oredict.toolHeadSawBlueSapphire.name
gregtech:gt.meta.toolHeadSaw:8329, oredict.toolHeadSawAmethystEnder.name
gregtech:gt.meta.toolHeadSaw:8342, oredict.toolHeadSawFirestone.name
gregtech:gt.meta.toolHeadSaw:8343, oredict.toolHeadSawForce.name
gregtech:gt.meta.toolHeadSaw:8346, oredict.toolHeadSawNetherQuartz.name
gregtech:gt.meta.toolHeadSaw:8347, oredict.toolHeadSawCertusQuartz.name
gregtech:gt.meta.toolHeadSaw:8348, oredict.toolHeadSawChargedCertusQuartz.name
gregtech:gt.meta.toolHeadSaw:8352, oredict.toolHeadSawInfusedAir.name
gregtech:gt.meta.toolHeadSaw:8353, oredict.toolHeadSawInfusedFire.name
gregtech:gt.meta.toolHeadSaw:8354, oredict.toolHeadSawInfusedEarth.name
gregtech:gt.meta.toolHeadSaw:8355, oredict.toolHeadSawInfusedWater.name
gregtech:gt.meta.toolHeadSaw:8356, oredict.toolHeadSawInfusedEntropy.name
gregtech:gt.meta.toolHeadSaw:8357, oredict.toolHeadSawInfusedOrder.name
gregtech:gt.meta.toolHeadSaw:8600, oredict.toolHeadSawElectrum.name
gregtech:gt.meta.toolHeadSaw:8601, oredict.toolHeadSawSterlingSilver.name
gregtech:gt.meta.toolHeadSaw:8602, oredict.toolHeadSawRoseGold.name
gregtech:gt.meta.toolHeadSaw:8603, oredict.toolHeadSawAngmallen.name
gregtech:gt.meta.toolHeadSaw:8606, oredict.toolHeadSawGildedIron.name
gregtech:gt.meta.toolHeadSaw:8610, oredict.toolHeadSawBronze.name
gregtech:gt.meta.toolHeadSaw:8611, oredict.toolHeadSawBlackBronze.name
gregtech:gt.meta.toolHeadSaw:8612, oredict.toolHeadSawBismuthBronze.name
gregtech:gt.meta.toolHeadSaw:8613, oredict.toolHeadSawHepatizon.name
gregtech:gt.meta.toolHeadSaw:8620, oredict.toolHeadSawBrass.name
gregtech:gt.meta.toolHeadSaw:8621, oredict.toolHeadSawCobaltBrass.name
gregtech:gt.meta.toolHeadSaw:8622, oredict.toolHeadSawAluminiumAlloy.name
gregtech:gt.meta.toolHeadSaw:8630, oredict.toolHeadSawSteel.name
gregtech:gt.meta.toolHeadSaw:8631, oredict.toolHeadSawBlackSteel.name
gregtech:gt.meta.toolHeadSaw:8632, oredict.toolHeadSawRedSteel.name
gregtech:gt.meta.toolHeadSaw:8633, oredict.toolHeadSawBlueSteel.name
gregtech:gt.meta.toolHeadSaw:8634, oredict.toolHeadSawDamascusSteel.name
gregtech:gt.meta.toolHeadSaw:8635, oredict.toolHeadSawTungstensteel.name
gregtech:gt.meta.toolHeadSaw:8636, oredict.toolHeadSawStainlessSteel.name
gregtech:gt.meta.toolHeadSaw:8637, oredict.toolHeadSawHSLASteel.name
gregtech:gt.meta.toolHeadSaw:8638, oredict.toolHeadSawTungstenCarbide.name
gregtech:gt.meta.toolHeadSaw:8639, oredict.toolHeadSawHSLASpringSteel.name
gregtech:gt.meta.toolHeadSaw:8640, oredict.toolHeadSawAnnealedCopper.name
gregtech:gt.meta.toolHeadSaw:8641, oredict.toolHeadSawDeepIron.name
gregtech:gt.meta.toolHeadSaw:8642, oredict.toolHeadSawPigIron.name
gregtech:gt.meta.toolHeadSaw:8643, oredict.toolHeadSawWroughtIron.name
gregtech:gt.meta.toolHeadSaw:8644, oredict.toolHeadSawIronCompressed.name
gregtech:gt.meta.toolHeadSaw:8645, oredict.toolHeadSawIronMagnetic.name
gregtech:gt.meta.toolHeadSaw:8646, oredict.toolHeadSawSteelMagnetic.name
gregtech:gt.meta.toolHeadSaw:8647, oredict.toolHeadSawNeodymiumMagnetic.name
gregtech:gt.meta.toolHeadSaw:8648, oredict.toolHeadSawDarkIron.name
gregtech:gt.meta.toolHeadSaw:8649, oredict.toolHeadSawMeteoricIron.name
gregtech:gt.meta.toolHeadSaw:8650, oredict.toolHeadSawMeteoricSteel.name
gregtech:gt.meta.toolHeadSaw:8651, oredict.toolHeadSawSteelGalvanized.name
gregtech:gt.meta.toolHeadSaw:8652, oredict.toolHeadSawTungstenSintered.name
gregtech:gt.meta.toolHeadSaw:8653, oredict.toolHeadSawVanadiumSteel.name
gregtech:gt.meta.toolHeadSaw:8661, oredict.toolHeadSawInvar.name
gregtech:gt.meta.toolHeadSaw:8662, oredict.toolHeadSawConstantan.name
gregtech:gt.meta.toolHeadSaw:8663, oredict.toolHeadSawNichrome.name
gregtech:gt.meta.toolHeadSaw:8664, oredict.toolHeadSawKanthal.name
gregtech:gt.meta.toolHeadSaw:8665, oredict.toolHeadSawMagnalium.name
gregtech:gt.meta.toolHeadSaw:8666, oredict.toolHeadSawUltimet.name
gregtech:gt.meta.toolHeadSaw:8667, oredict.toolHeadSawTinAlloy.name
gregtech:gt.meta.toolHeadSaw:8670, oredict.toolHeadSawShadowIron.name
gregtech:gt.meta.toolHeadSaw:8671, oredict.toolHeadSawShadowSteel.name
gregtech:gt.meta.toolHeadSaw:8674, oredict.toolHeadSawKnightmetal.name
gregtech:gt.meta.toolHeadSaw:8675, oredict.toolHeadSawFierySteel.name
gregtech:gt.meta.toolHeadSaw:8676, oredict.toolHeadSawAstralSilver.name
gregtech:gt.meta.toolHeadSaw:8677, oredict.toolHeadSawMidasium.name
gregtech:gt.meta.toolHeadSaw:8678, oredict.toolHeadSawMithril.name
gregtech:gt.meta.toolHeadSaw:8679, oredict.toolHeadSawThaumium.name
gregtech:gt.meta.toolHeadSaw:8680, oredict.toolHeadSawDarkThaumium.name
gregtech:gt.meta.toolHeadSaw:8681, oredict.toolHeadSawVoidMetal.name
gregtech:gt.meta.toolHeadSaw:8682, oredict.toolHeadSawOsmiridium.name
gregtech:gt.meta.toolHeadSaw:8684, oredict.toolHeadSawTrinaquadalloy.name
gregtech:gt.meta.toolHeadSaw:8685, oredict.toolHeadSawChromiumDioxide.name
gregtech:gt.meta.toolHeadSaw:8700, oredict.toolHeadSawAluminiumBrass.name
gregtech:gt.meta.toolHeadSaw:8701, oredict.toolHeadSawAredrite.name
gregtech:gt.meta.toolHeadSaw:8702, oredict.toolHeadSawAlumite.name
gregtech:gt.meta.toolHeadSaw:8703, oredict.toolHeadSawManyullyn.name
gregtech:gt.meta.toolHeadSaw:8704, oredict.toolHeadSawVibraniumSteel.name
gregtech:gt.meta.toolHeadSaw:8705, oredict.toolHeadSawVibraniumSilver.name
gregtech:gt.meta.toolHeadSaw:8706, oredict.toolHeadSawVibramantium.name
gregtech:gt.meta.toolHeadSaw:8707, oredict.toolHeadSawArdite.name
gregtech:gt.meta.toolHeadSaw:8710, oredict.toolHeadSawEnderium.name
gregtech:gt.meta.toolHeadSaw:8711, oredict.toolHeadSawElectrumFlux.name
gregtech:gt.meta.toolHeadSaw:8718, oredict.toolHeadSawBedrockHSLAAlloy.name
gregtech:gt.meta.toolHeadSaw:8719, oredict.toolHeadSawOsmium.name
gregtech:gt.meta.toolHeadSaw:8725, oredict.toolHeadSawPulsatingIron.name
gregtech:gt.meta.toolHeadSaw:8726, oredict.toolHeadSawVibrantAlloy.name
gregtech:gt.meta.toolHeadSaw:8727, oredict.toolHeadSawConductiveIron.name
gregtech:gt.meta.toolHeadSaw:8728, oredict.toolHeadSawEnergeticAlloy.name
gregtech:gt.meta.toolHeadSaw:8730, oredict.toolHeadSawElectricalSteel.name
gregtech:gt.meta.toolHeadSaw:8731, oredict.toolHeadSawDarkSteel.name
gregtech:gt.meta.toolHeadSaw:8732, oredict.toolHeadSawSoularium.name
gregtech:gt.meta.toolHeadSaw:8750, oredict.toolHeadSawDesh.name
gregtech:gt.meta.toolHeadSaw:8751, oredict.toolHeadSawDuranium.name
gregtech:gt.meta.toolHeadSaw:8752, oredict.toolHeadSawTritanium.name
gregtech:gt.meta.toolHeadSaw:8765, oredict.toolHeadSawCeruclase.name
gregtech:gt.meta.toolHeadSaw:8766, oredict.toolHeadSawAtlarus.name
gregtech:gt.meta.toolHeadSaw:8767, oredict.toolHeadSawOureclase.name
gregtech:gt.meta.toolHeadSaw:8768, oredict.toolHeadSawKalendrite.name
gregtech:gt.meta.toolHeadSaw:8769, oredict.toolHeadSawOrichalcum.name
gregtech:gt.meta.toolHeadSaw:8770, oredict.toolHeadSawCarmot.name
gregtech:gt.meta.toolHeadSaw:8771, oredict.toolHeadSawSanguinite.name
gregtech:gt.meta.toolHeadSaw:8772, oredict.toolHeadSawVyroxeres.name
gregtech:gt.meta.toolHeadSaw:8773, oredict.toolHeadSawEximite.name
gregtech:gt.meta.toolHeadSaw:8774, oredict.toolHeadSawPrometheum.name
gregtech:gt.meta.toolHeadSaw:8775, oredict.toolHeadSawIgnatius.name
gregtech:gt.meta.toolHeadSaw:8776, oredict.toolHeadSawVulcanite.name
gregtech:gt.meta.toolHeadSaw:8777, oredict.toolHeadSawInolashite.name
gregtech:gt.meta.toolHeadSaw:8778, oredict.toolHeadSawHaderoth.name
gregtech:gt.meta.toolHeadSaw:8779, oredict.toolHeadSawCelenegil.name
gregtech:gt.meta.toolHeadSaw:8781, oredict.toolHeadSawDesichalkos.name
gregtech:gt.meta.toolHeadSaw:8782, oredict.toolHeadSawTartarite.name
gregtech:gt.meta.toolHeadSaw:8783, oredict.toolHeadSawAmordrine.name
gregtech:gt.meta.toolHeadSaw:8790, oredict.toolHeadSawTrinitanium.name
gregtech:gt.meta.toolHeadSaw:9101, oredict.toolHeadSawAlmandine.name
gregtech:gt.meta.toolHeadSaw:9102, oredict.toolHeadSawAndradite.name
gregtech:gt.meta.toolHeadSaw:9119, oredict.toolHeadSawGrossular.name
gregtech:gt.meta.toolHeadSaw:9127, oredict.toolHeadSawPyrope.name
gregtech:gt.meta.toolHeadSaw:9129, oredict.toolHeadSawSpessartine.name
gregtech:gt.meta.toolHeadSaw:9135, oredict.toolHeadSawUvarovite.name
gregtech:gt.meta.toolHeadSaw:9170, oredict.toolHeadSawGneiss.name
gregtech:gt.meta.toolHeadSaw:9171, oredict.toolHeadSawGreenschist.name
gregtech:gt.meta.toolHeadSaw:9173, oredict.toolHeadSawGreywacke.name
gregtech:gt.meta.toolHeadSaw:9177, oredict.toolHeadSawKomatiite.name
gregtech:gt.meta.toolHeadSaw:9178, oredict.toolHeadSawSiltstone.name
gregtech:gt.meta.toolHeadSaw:9179, oredict.toolHeadSawRhyolite.name
gregtech:gt.meta.toolHeadSaw:9180, oredict.toolHeadSawQuartzite.name
gregtech:gt.meta.toolHeadSaw:9181, oredict.toolHeadSawMigmatite.name
gregtech:gt.meta.toolHeadSaw:9184, oredict.toolHeadSawBlueschist.name
gregtech:gt.meta.toolHeadSaw:9186, oredict.toolHeadSawChert.name
gregtech:gt.meta.toolHeadSaw:9187, oredict.toolHeadSawDacite.name
gregtech:gt.meta.toolHeadSaw:9188, oredict.toolHeadSawAndesite.name
gregtech:gt.meta.toolHeadSaw:9190, oredict.toolHeadSawShale.name
gregtech:gt.meta.toolHeadSaw:9191, oredict.toolHeadSawEclogite.name
gregtech:gt.meta.toolHeadDrill:40, oredict.toolHeadDrillBeryllium.name
gregtech:gt.meta.toolHeadDrill:130, oredict.toolHeadDrillAluminium.name
gregtech:gt.meta.toolHeadDrill:220, oredict.toolHeadDrillTitanium.name
gregtech:gt.meta.toolHeadDrill:240, oredict.toolHeadDrillChromium.name
gregtech:gt.meta.toolHeadDrill:250, oredict.toolHeadDrillManganese.name
gregtech:gt.meta.toolHeadDrill:260, oredict.toolHeadDrillIron.name
gregtech:gt.meta.toolHeadDrill:270, oredict.toolHeadDrillCobalt.name
gregtech:gt.meta.toolHeadDrill:278, oredict.toolHeadDrillCobalt60.name
gregtech:gt.meta.toolHeadDrill:280, oredict.toolHeadDrillNickel.name
gregtech:gt.meta.toolHeadDrill:290, oredict.toolHeadDrillCopper.name
gregtech:gt.meta.toolHeadDrill:400, oredict.toolHeadDrillZirconium.name
gregtech:gt.meta.toolHeadDrill:420, oredict.toolHeadDrillMolybdenum.name
gregtech:gt.meta.toolHeadDrill:460, oredict.toolHeadDrillPalladium.name
gregtech:gt.meta.toolHeadDrill:470, oredict.toolHeadDrillSilver.name
gregtech:gt.meta.toolHeadDrill:600, oredict.toolHeadDrillNeodymium.name
gregtech:gt.meta.toolHeadDrill:740, oredict.toolHeadDrillTungsten.name
gregtech:gt.meta.toolHeadDrill:760, oredict.toolHeadDrillOsmiumElemental.name
gregtech:gt.meta.toolHeadDrill:770, oredict.toolHeadDrillIridium.name
gregtech:gt.meta.toolHeadDrill:780, oredict.toolHeadDrillPlatinum.name
gregtech:gt.meta.toolHeadDrill:790, oredict.toolHeadDrillGold.name
gregtech:gt.meta.toolHeadDrill:820, oredict.toolHeadDrillLead.name
gregtech:gt.meta.toolHeadDrill:830, oredict.toolHeadDrillBismuth.name
gregtech:gt.meta.toolHeadDrill:900, oredict.toolHeadDrillThorium.name
gregtech:gt.meta.toolHeadDrill:920, oredict.toolHeadDrillUranium.name
gregtech:gt.meta.toolHeadDrill:921, oredict.toolHeadDrillUranium235.name
gregtech:gt.meta.toolHeadDrill:940, oredict.toolHeadDrillPlutonium.name
gregtech:gt.meta.toolHeadDrill:943, oredict.toolHeadDrillPlutonium241.name
gregtech:gt.meta.toolHeadDrill:945, oredict.toolHeadDrillPlutonium243.name
gregtech:gt.meta.toolHeadDrill:950, oredict.toolHeadDrillAmericium.name
gregtech:gt.meta.toolHeadDrill:951, oredict.toolHeadDrillAmericium241.name
gregtech:gt.meta.toolHeadDrill:1260, oredict.toolHeadDrillTrinium.name
gregtech:gt.meta.toolHeadDrill:1520, oredict.toolHeadDrillVibranium.name
gregtech:gt.meta.toolHeadDrill:1740, oredict.toolHeadDrillNaquadah.name
gregtech:gt.meta.toolHeadDrill:1741, oredict.toolHeadDrillNaquadahEnriched.name
gregtech:gt.meta.toolHeadDrill:1742, oredict.toolHeadDrillNaquadria.name
gregtech:gt.meta.toolHeadDrill:2220, oredict.toolHeadDrillAdamantium.name
gregtech:gt.meta.toolHeadDrill:8300, oredict.toolHeadDrillDiamond.name
gregtech:gt.meta.toolHeadDrill:8301, oredict.toolHeadDrillEmerald.name
gregtech:gt.meta.toolHeadDrill:8302, oredict.toolHeadDrillRuby.name
gregtech:gt.meta.toolHeadDrill:8303, oredict.toolHeadDrillBalasRuby.name
gregtech:gt.meta.toolHeadDrill:8304, oredict.toolHeadDrillSapphire.name
gregtech:gt.meta.toolHeadDrill:8305, oredict.toolHeadDrillGreenSapphire.name
gregtech:gt.meta.toolHeadDrill:8306, oredict.toolHeadDrillTopaz.name
gregtech:gt.meta.toolHeadDrill:8307, oredict.toolHeadDrillBlueTopaz.name
gregtech:gt.meta.toolHeadDrill:8308, oredict.toolHeadDrillTanzanite.name
gregtech:gt.meta.toolHeadDrill:8309, oredict.toolHeadDrillJasper.name
gregtech:gt.meta.toolHeadDrill:8310, oredict.toolHeadDrillAmber.name
gregtech:gt.meta.toolHeadDrill:8311, oredict.toolHeadDrillOlivine.name
gregtech:gt.meta.toolHeadDrill:8312, oredict.toolHeadDrillOpal.name
gregtech:gt.meta.toolHeadDrill:8313, oredict.toolHeadDrillAmethyst.name
gregtech:gt.meta.toolHeadDrill:8314, oredict.toolHeadDrillOrangeSapphire.name
gregtech:gt.meta.toolHeadDrill:8315, oredict.toolHeadDrillYellowSapphire.name
gregtech:gt.meta.toolHeadDrill:8316, oredict.toolHeadDrillVinteum.name
gregtech:gt.meta.toolHeadDrill:8320, oredict.toolHeadDrillNetherStar.name
gregtech:gt.meta.toolHeadDrill:8322, oredict.toolHeadDrillCraponite.name
gregtech:gt.meta.toolHeadDrill:8323, oredict.toolHeadDrillAquamarine.name
gregtech:gt.meta.toolHeadDrill:8324, oredict.toolHeadDrillMorganite.name
gregtech:gt.meta.toolHeadDrill:8325, oredict.toolHeadDrillDioptase.name
gregtech:gt.meta.toolHeadDrill:8326, oredict.toolHeadDrillSpinel.name
gregtech:gt.meta.toolHeadDrill:8327, oredict.toolHeadDrillVinteumPurified.name
gregtech:gt.meta.toolHeadDrill:8328, oredict.toolHeadDrillBlueSapphire.name
gregtech:gt.meta.toolHeadDrill:8329, oredict.toolHeadDrillAmethystEnder.name
gregtech:gt.meta.toolHeadDrill:8342, oredict.toolHeadDrillFirestone.name
gregtech:gt.meta.toolHeadDrill:8343, oredict.toolHeadDrillForce.name
gregtech:gt.meta.toolHeadDrill:8346, oredict.toolHeadDrillNetherQuartz.name
gregtech:gt.meta.toolHeadDrill:8347, oredict.toolHeadDrillCertusQuartz.name
gregtech:gt.meta.toolHeadDrill:8348, oredict.toolHeadDrillChargedCertusQuartz.name
gregtech:gt.meta.toolHeadDrill:8352, oredict.toolHeadDrillInfusedAir.name
gregtech:gt.meta.toolHeadDrill:8353, oredict.toolHeadDrillInfusedFire.name
gregtech:gt.meta.toolHeadDrill:8354, oredict.toolHeadDrillInfusedEarth.name
gregtech:gt.meta.toolHeadDrill:8355, oredict.toolHeadDrillInfusedWater.name
gregtech:gt.meta.toolHeadDrill:8356, oredict.toolHeadDrillInfusedEntropy.name
gregtech:gt.meta.toolHeadDrill:8357, oredict.toolHeadDrillInfusedOrder.name
gregtech:gt.meta.toolHeadDrill:8600, oredict.toolHeadDrillElectrum.name
gregtech:gt.meta.toolHeadDrill:8601, oredict.toolHeadDrillSterlingSilver.name
gregtech:gt.meta.toolHeadDrill:8602, oredict.toolHeadDrillRoseGold.name
gregtech:gt.meta.toolHeadDrill:8603, oredict.toolHeadDrillAngmallen.name
gregtech:gt.meta.toolHeadDrill:8606, oredict.toolHeadDrillGildedIron.name
gregtech:gt.meta.toolHeadDrill:8610, oredict.toolHeadDrillBronze.name
gregtech:gt.meta.toolHeadDrill:8611, oredict.toolHeadDrillBlackBronze.name
gregtech:gt.meta.toolHeadDrill:8612, oredict.toolHeadDrillBismuthBronze.name
gregtech:gt.meta.toolHeadDrill:8613, oredict.toolHeadDrillHepatizon.name
gregtech:gt.meta.toolHeadDrill:8620, oredict.toolHeadDrillBrass.name
gregtech:gt.meta.toolHeadDrill:8621, oredict.toolHeadDrillCobaltBrass.name
gregtech:gt.meta.toolHeadDrill:8622, oredict.toolHeadDrillAluminiumAlloy.name
gregtech:gt.meta.toolHeadDrill:8630, oredict.toolHeadDrillSteel.name
gregtech:gt.meta.toolHeadDrill:8631, oredict.toolHeadDrillBlackSteel.name
gregtech:gt.meta.toolHeadDrill:8632, oredict.toolHeadDrillRedSteel.name
gregtech:gt.meta.toolHeadDrill:8633, oredict.toolHeadDrillBlueSteel.name
gregtech:gt.meta.toolHeadDrill:8634, oredict.toolHeadDrillDamascusSteel.name
gregtech:gt.meta.toolHeadDrill:8635, oredict.toolHeadDrillTungstensteel.name
gregtech:gt.meta.toolHeadDrill:8636, oredict.toolHeadDrillStainlessSteel.name
gregtech:gt.meta.toolHeadDrill:8637, oredict.toolHeadDrillHSLASteel.name
gregtech:gt.meta.toolHeadDrill:8638, oredict.toolHeadDrillTungstenCarbide.name
gregtech:gt.meta.toolHeadDrill:8639, oredict.toolHeadDrillHSLASpringSteel.name
gregtech:gt.meta.toolHeadDrill:8640, oredict.toolHeadDrillAnnealedCopper.name
gregtech:gt.meta.toolHeadDrill:8641, oredict.toolHeadDrillDeepIron.name
gregtech:gt.meta.toolHeadDrill:8642, oredict.toolHeadDrillPigIron.name
gregtech:gt.meta.toolHeadDrill:8643, oredict.toolHeadDrillWroughtIron.name
gregtech:gt.meta.toolHeadDrill:8644, oredict.toolHeadDrillIronCompressed.name
gregtech:gt.meta.toolHeadDrill:8645, oredict.toolHeadDrillIronMagnetic.name
gregtech:gt.meta.toolHeadDrill:8646, oredict.toolHeadDrillSteelMagnetic.name
gregtech:gt.meta.toolHeadDrill:8647, oredict.toolHeadDrillNeodymiumMagnetic.name
gregtech:gt.meta.toolHeadDrill:8648, oredict.toolHeadDrillDarkIron.name
gregtech:gt.meta.toolHeadDrill:8649, oredict.toolHeadDrillMeteoricIron.name
gregtech:gt.meta.toolHeadDrill:8650, oredict.toolHeadDrillMeteoricSteel.name
gregtech:gt.meta.toolHeadDrill:8651, oredict.toolHeadDrillSteelGalvanized.name
gregtech:gt.meta.toolHeadDrill:8652, oredict.toolHeadDrillTungstenSintered.name
gregtech:gt.meta.toolHeadDrill:8653, oredict.toolHeadDrillVanadiumSteel.name
gregtech:gt.meta.toolHeadDrill:8661, oredict.toolHeadDrillInvar.name
gregtech:gt.meta.toolHeadDrill:8662, oredict.toolHeadDrillConstantan.name
gregtech:gt.meta.toolHeadDrill:8663, oredict.toolHeadDrillNichrome.name
gregtech:gt.meta.toolHeadDrill:8664, oredict.toolHeadDrillKanthal.name
gregtech:gt.meta.toolHeadDrill:8665, oredict.toolHeadDrillMagnalium.name
gregtech:gt.meta.toolHeadDrill:8666, oredict.toolHeadDrillUltimet.name
gregtech:gt.meta.toolHeadDrill:8667, oredict.toolHeadDrillTinAlloy.name
gregtech:gt.meta.toolHeadDrill:8670, oredict.toolHeadDrillShadowIron.name
gregtech:gt.meta.toolHeadDrill:8671, oredict.toolHeadDrillShadowSteel.name
gregtech:gt.meta.toolHeadDrill:8674, oredict.toolHeadDrillKnightmetal.name
gregtech:gt.meta.toolHeadDrill:8675, oredict.toolHeadDrillFierySteel.name
gregtech:gt.meta.toolHeadDrill:8676, oredict.toolHeadDrillAstralSilver.name
gregtech:gt.meta.toolHeadDrill:8677, oredict.toolHeadDrillMidasium.name
gregtech:gt.meta.toolHeadDrill:8678, oredict.toolHeadDrillMithril.name
gregtech:gt.meta.toolHeadDrill:8679, oredict.toolHeadDrillThaumium.name
gregtech:gt.meta.toolHeadDrill:8680, oredict.toolHeadDrillDarkThaumium.name
gregtech:gt.meta.toolHeadDrill:8681, oredict.toolHeadDrillVoidMetal.name
gregtech:gt.meta.toolHeadDrill:8682, oredict.toolHeadDrillOsmiridium.name
gregtech:gt.meta.toolHeadDrill:8684, oredict.toolHeadDrillTrinaquadalloy.name
gregtech:gt.meta.toolHeadDrill:8685, oredict.toolHeadDrillChromiumDioxide.name
gregtech:gt.meta.toolHeadDrill:8700, oredict.toolHeadDrillAluminiumBrass.name
gregtech:gt.meta.toolHeadDrill:8701, oredict.toolHeadDrillAredrite.name
gregtech:gt.meta.toolHeadDrill:8702, oredict.toolHeadDrillAlumite.name
gregtech:gt.meta.toolHeadDrill:8703, oredict.toolHeadDrillManyullyn.name
gregtech:gt.meta.toolHeadDrill:8704, oredict.toolHeadDrillVibraniumSteel.name
